statsMetaNo,centerNm,critYr,ptAge,ptSexCd,statsTrgtNm,ncsNmvl,wholNcsDnmvl,ptCntNmvl,wholPtCntDnmvl
14050,uad6dub9bduc554uc13cud130,2013,54,M,Y,1,8,1,8
14050,uad6dub9bduc554uc13cud130,2009,33,F,,0,0,1,1
14050,uad6dub9bduc554uc13cud130,2018,88,M,N,3,3,1,1
14050,uad6dub9bduc554uc13cud130,2017,55,M,N,9,13,8,11
14050,uad6dub9bduc554uc13cud130,2013,54,M,N,7,8,7,8
14050,uad6dub9bduc554uc13cud130,2015,61,M,N,25,26,21,22
14050,uad6dub9bduc554uc13cud130,2013,79,F,Y,1,4,1,3
14050,uad6dub9bduc554uc13cud130,2016,71,F,N,4,4,4,4
14050,uad6dub9bduc554uc13cud130,2017,65,M,N,24,27,20,22
14050,uad6dub9bduc554uc13cud130,2017,60,F,N,12,12,7,7
14050,uad6dub9bduc554uc13cud130,2017,56,F,N,6,6,6,6
14050,uad6dub9bduc554uc13cud130,2012,68,F,N,4,4,4,4
14050,uad6dub9bduc554uc13cud130,2015,54,M,N,4,4,4,4
14050,uad6dub9bduc554uc13cud130,2018,86,F,N,1,1,1,1
14050,uad6dub9bduc554uc13cud130,2014,51,M,N,5,5,4,4
14050,uad6dub9bduc554uc13cud130,2017,58,M,N,9,10,7,8
14050,uad6dub9bduc554uc13cud130,2016,76,F,N,7,7,5,5
14050,uad6dub9bduc554uc13cud130,2012,46,F,N,3,3,2,2
14050,uad6dub9bduc554uc13cud130,2018,57,F,N,6,6,4,4
14050,uad6dub9bduc554uc13cud130,2018,54,M,N,14,17,11,13
14050,uad6dub9bduc554uc13cud130,2015,77,M,Y,1,11,1,10
14050,uad6dub9bduc554uc13cud130,2017,49,F,Y,1,3,1,3
14050,uad6dub9bduc554uc13cud130,2017,80,F,N,4,4,3,3
14050,uad6dub9bduc554uc13cud130,2008,86,M,,0,0,1,1
14050,uad6dub9bduc554uc13cud130,2009,48,M,,0,0,6,6
14050,uad6dub9bduc554uc13cud130,2010,47,F,,0,0,3,3
14050,uad6dub9bduc554uc13cud130,2015,81,M,N,11,11,9,9
14050,uad6dub9bduc554uc13cud130,2010,46,M,,0,0,3,3
14050,uad6dub9bduc554uc13cud130,2012,83,M,N,1,1,1,1
14050,uad6dub9bduc554uc13cud130,2017,49,M,N,7,7,4,4
14050,uad6dub9bduc554uc13cud130,2015,88,M,N,2,2,1,1
14050,uad6dub9bduc554uc13cud130,2014,79,M,N,5,6,4,5
14050,uad6dub9bduc554uc13cud130,2012,44,F,N,1,1,1,1
14050,uad6dub9bduc554uc13cud130,2012,72,M,N,6,11,6,10
14050,uad6dub9bduc554uc13cud130,2013,39,M,N,1,1,1,1
14050,uad6dub9bduc554uc13cud130,2017,35,F,N,1,1,1,1
14050,uad6dub9bduc554uc13cud130,2018,49,M,N,2,3,2,3
14050,uad6dub9bduc554uc13cud130,2009,40,M,,0,0,1,1
14050,uad6dub9bduc554uc13cud130,2017,36,F,N,1,1,1,1
14050,uad6dub9bduc554uc13cud130,2010,32,F,,0,0,1,1
14050,uad6dub9bduc554uc13cud130,2010,41,F,,0,0,2,2
14050,uad6dub9bduc554uc13cud130,2018,47,F,N,1,1,1,1
14050,uad6dub9bduc554uc13cud130,2018,73,F,N,8,8,5,5
14050,uad6dub9bduc554uc13cud130,2017,44,F,N,2,2,2,2
14050,uad6dub9bduc554uc13cud130,2015,84,M,N,4,4,4,4
14050,uad6dub9bduc554uc13cud130,2013,73,F,N,6,6,6,6
14050,uad6dub9bduc554uc13cud130,2017,67,M,N,18,19,12,13
14050,uad6dub9bduc554uc13cud130,2017,70,M,N,27,31,20,22
14050,uad6dub9bduc554uc13cud130,2018,50,F,N,10,10,6,6
14050,uad6dub9bduc554uc13cud130,2009,55,M,,0,0,5,5
14050,uad6dub9bduc554uc13cud130,2012,42,F,N,2,3,2,3
14050,uad6dub9bduc554uc13cud130,2016,72,M,N,9,9,9,9
14050,uad6dub9bduc554uc13cud130,2014,72,M,N,16,16,15,15
14050,uad6dub9bduc554uc13cud130,2016,56,F,N,8,8,7,7
14050,uad6dub9bduc554uc13cud130,2016,58,M,N,6,6,6,6
14050,uad6dub9bduc554uc13cud130,2008,72,M,,0,0,10,10
14050,uad6dub9bduc554uc13cud130,2011,71,M,,0,0,11,11
14050,uad6dub9bduc554uc13cud130,2008,77,M,,0,0,2,2
14050,uad6dub9bduc554uc13cud130,2016,42,M,N,1,1,1,1
14050,uad6dub9bduc554uc13cud130,2013,79,F,N,3,4,2,3
14050,uad6dub9bduc554uc13cud130,2009,79,F,,0,0,1,1
14050,uad6dub9bduc554uc13cud130,2012,85,F,,0,0,1,1
14050,uad6dub9bduc554uc13cud130,2012,70,F,N,6,7,5,7
14050,uad6dub9bduc554uc13cud130,2015,75,F,N,3,3,3,3
14050,uad6dub9bduc554uc13cud130,2017,71,F,N,6,6,6,6
14050,uad6dub9bduc554uc13cud130,2016,50,M,Y,1,4,1,4
14050,uad6dub9bduc554uc13cud130,2013,53,F,N,8,8,8,8
14050,uad6dub9bduc554uc13cud130,2010,51,M,,0,0,2,2
14050,uad6dub9bduc554uc13cud130,2018,51,F,N,10,10,7,7
14050,uad6dub9bduc554uc13cud130,2009,65,F,,0,0,1,1
14050,uad6dub9bduc554uc13cud130,2014,73,M,Y,2,16,2,14
14050,uad6dub9bduc554uc13cud130,2016,53,M,Y,1,7,1,6
14050,uad6dub9bduc554uc13cud130,2009,56,F,,0,0,2,2
14050,uad6dub9bduc554uc13cud130,2016,73,M,N,21,23,18,19
14050,uad6dub9bduc554uc13cud130,2014,58,F,N,6,6,5,5
14050,uad6dub9bduc554uc13cud130,2015,39,M,Y,1,1,1,1
14050,uad6dub9bduc554uc13cud130,2008,50,M,,0,0,3,3
14050,uad6dub9bduc554uc13cud130,2015,70,F,N,1,1,1,1
14050,uad6dub9bduc554uc13cud130,2011,67,F,N,1,1,1,8
14050,uad6dub9bduc554uc13cud130,2015,49,F,N,1,1,1,1
14050,uad6dub9bduc554uc13cud130,2010,70,F,,0,0,2,2
14050,uad6dub9bduc554uc13cud130,2017,83,F,N,2,2,2,2
14050,uad6dub9bduc554uc13cud130,2010,75,F,,0,0,1,1
14050,uad6dub9bduc554uc13cud130,2018,83,F,N,2,2,2,2
14050,uad6dub9bduc554uc13cud130,2017,50,M,N,1,1,1,1
14050,uad6dub9bduc554uc13cud130,2015,65,M,Y,1,22,1,18
14050,uad6dub9bduc554uc13cud130,2011,80,F,N,1,1,1,2
14050,uad6dub9bduc554uc13cud130,2012,44,M,Y,1,1,1,1
14050,uad6dub9bduc554uc13cud130,2018,41,F,N,1,1,1,1
14050,uad6dub9bduc554uc13cud130,2011,65,M,,0,1,17,18
14050,uad6dub9bduc554uc13cud130,2013,72,M,N,16,20,14,18
14050,uad6dub9bduc554uc13cud130,2013,61,M,N,11,13,10,12
14050,uad6dub9bduc554uc13cud130,2018,64,F,N,10,10,9,9
14050,uad6dub9bduc554uc13cud130,2016,68,M,N,21,24,18,21
14050,uad6dub9bduc554uc13cud130,2011,62,M,,0,0,25,25
14050,uad6dub9bduc554uc13cud130,2009,74,M,,0,0,12,12
14050,uad6dub9bduc554uc13cud130,2015,61,M,Y,1,26,1,22
14050,uad6dub9bduc554uc13cud130,2009,53,M,,0,0,6,6
14050,uad6dub9bduc554uc13cud130,2011,68,F,,0,1,6,7
14050,uad6dub9bduc554uc13cud130,2014,60,M,Y,1,8,1,7
14050,uad6dub9bduc554uc13cud130,2010,52,M,,0,0,6,6
14050,uad6dub9bduc554uc13cud130,2010,74,M,,0,0,8,8
14050,uad6dub9bduc554uc13cud130,2008,62,M,,0,0,10,10
14050,uad6dub9bduc554uc13cud130,2017,59,M,N,12,15,8,9
14050,uad6dub9bduc554uc13cud130,2009,75,M,,0,0,13,13
14050,uad6dub9bduc554uc13cud130,2014,69,M,Y,2,15,2,13
14050,uad6dub9bduc554uc13cud130,2012,75,M,Y,8,13,8,12
14050,uad6dub9bduc554uc13cud130,2015,42,M,N,2,2,2,2
14050,uad6dub9bduc554uc13cud130,2010,78,F,,0,0,3,3
14050,uad6dub9bduc554uc13cud130,2012,64,F,N,7,8,6,7
14050,uad6dub9bduc554uc13cud130,2009,29,F,,0,0,1,1
14050,uad6dub9bduc554uc13cud130,2014,74,F,N,5,5,3,3
14050,uad6dub9bduc554uc13cud130,2012,62,M,N,6,19,4,15
14050,uad6dub9bduc554uc13cud130,2012,64,M,N,4,11,3,9
14050,uad6dub9bduc554uc13cud130,2015,44,F,N,3,3,3,3
14050,uad6dub9bduc554uc13cud130,2010,63,F,,0,0,4,4
14050,uad6dub9bduc554uc13cud130,2015,46,M,N,4,4,2,2
14050,uad6dub9bduc554uc13cud130,2016,55,F,N,6,6,6,6
14050,uad6dub9bduc554uc13cud130,2009,67,F,,0,0,3,3
14050,uad6dub9bduc554uc13cud130,2018,82,M,N,1,1,1,1
14050,uad6dub9bduc554uc13cud130,2016,54,F,N,6,7,3,4
14050,uad6dub9bduc554uc13cud130,2009,52,M,,0,0,2,2
14050,uad6dub9bduc554uc13cud130,2011,47,M,,0,0,1,1
14050,uad6dub9bduc554uc13cud130,2017,76,M,Y,1,15,1,11
14050,uad6dub9bduc554uc13cud130,2016,45,F,N,3,3,2,2
14050,uad6dub9bduc554uc13cud130,2012,79,F,N,1,3,1,3
14050,uad6dub9bduc554uc13cud130,2013,46,M,Y,1,2,1,2
14050,uad6dub9bduc554uc13cud130,2011,68,F,N,1,1,1,7
14050,uad6dub9bduc554uc13cud130,2014,87,M,N,1,1,1,1
14050,uad6dub9bduc554uc13cud130,2012,76,F,N,1,1,1,1
14050,uad6dub9bduc554uc13cud130,2012,40,M,Y,1,1,1,1
14050,uad6dub9bduc554uc13cud130,2013,55,M,Y,1,6,1,6
14050,uad6dub9bduc554uc13cud130,2018,82,F,N,1,1,1,1
14050,uad6dub9bduc554uc13cud130,2010,54,M,,0,0,5,5
14050,uad6dub9bduc554uc13cud130,2011,74,M,,0,0,11,11
14050,uad6dub9bduc554uc13cud130,2008,61,M,,0,0,12,12
14050,uad6dub9bduc554uc13cud130,2013,74,M,N,14,14,11,11
14050,uad6dub9bduc554uc13cud130,2009,61,F,,0,0,5,5
14050,uad6dub9bduc554uc13cud130,2012,55,F,N,6,6,6,6
14050,uad6dub9bduc554uc13cud130,2014,78,M,Y,1,10,1,9
14050,uad6dub9bduc554uc13cud130,2012,55,M,Y,8,10,8,10
14050,uad6dub9bduc554uc13cud130,2017,76,F,N,5,5,4,4
14050,uad6dub9bduc554uc13cud130,2016,59,F,N,12,12,10,10
14050,uad6dub9bduc554uc13cud130,2016,49,M,N,5,5,5,5
14050,uad6dub9bduc554uc13cud130,2017,46,M,N,4,4,3,3
14050,uad6dub9bduc554uc13cud130,2013,71,F,N,7,8,7,8
14050,uad6dub9bduc554uc13cud130,2017,70,M,Y,4,31,2,22
14050,uad6dub9bduc554uc13cud130,2009,69,M,,0,0,14,14
14050,uad6dub9bduc554uc13cud130,2015,54,F,N,3,3,3,3
14050,uad6dub9bduc554uc13cud130,2014,59,F,N,5,5,5,5
14050,uad6dub9bduc554uc13cud130,2015,66,M,N,22,25,19,21
14050,uad6dub9bduc554uc13cud130,2017,75,M,Y,2,19,2,16
14050,uad6dub9bduc554uc13cud130,2016,61,F,N,11,11,10,10
14050,uad6dub9bduc554uc13cud130,2010,54,F,,0,0,5,5
14050,uad6dub9bduc554uc13cud130,2011,58,M,,0,0,12,12
14050,uad6dub9bduc554uc13cud130,2012,45,M,Y,1,1,1,1
14050,uad6dub9bduc554uc13cud130,2018,53,M,N,4,5,3,4
14050,uad6dub9bduc554uc13cud130,2018,72,M,Y,3,25,3,19
14050,uad6dub9bduc554uc13cud130,2016,71,M,Y,1,18,1,16
14050,uad6dub9bduc554uc13cud130,2010,53,M,,0,0,3,3
14050,uad6dub9bduc554uc13cud130,2008,65,F,,0,0,8,8
14050,uad6dub9bduc554uc13cud130,2015,46,F,N,2,2,2,2
14050,uad6dub9bduc554uc13cud130,2015,55,M,N,14,14,10,10
14050,uad6dub9bduc554uc13cud130,2014,78,F,N,4,4,3,3
14050,uad6dub9bduc554uc13cud130,2010,62,M,,0,0,7,7
14050,uad6dub9bduc554uc13cud130,2013,85,F,N,1,1,1,1
14050,uad6dub9bduc554uc13cud130,2016,57,M,N,2,2,2,2
14050,uad6dub9bduc554uc13cud130,2008,48,M,,0,0,2,2
14050,uad6dub9bduc554uc13cud130,2018,44,M,N,1,1,1,1
14050,uad6dub9bduc554uc13cud130,2008,52,F,,0,0,1,1
14050,uad6dub9bduc554uc13cud130,2018,69,M,Y,4,23,3,19
14050,uad6dub9bduc554uc13cud130,2008,82,M,,0,0,2,2
14050,uad6dub9bduc554uc13cud130,2017,42,F,N,1,1,1,1
14050,uad6dub9bduc554uc13cud130,2014,79,F,Y,2,2,1,1
14050,uad6dub9bduc554uc13cud130,2008,81,M,,0,0,1,1
14050,uad6dub9bduc554uc13cud130,2009,66,F,,0,0,3,3
14050,uad6dub9bduc554uc13cud130,2009,77,F,,0,0,1,1
14050,uad6dub9bduc554uc13cud130,2013,65,M,Y,4,16,3,15
14050,uad6dub9bduc554uc13cud130,2017,59,F,N,14,14,10,10
14050,uad6dub9bduc554uc13cud130,2017,57,M,N,9,9,8,8
14050,uad6dub9bduc554uc13cud130,2009,44,F,,0,0,2,2
14050,uad6dub9bduc554uc13cud130,2009,75,F,,0,0,3,3
14050,uad6dub9bduc554uc13cud130,2016,74,M,N,11,11,10,10
14050,uad6dub9bduc554uc13cud130,2013,49,F,N,3,3,3,3
14050,uad6dub9bduc554uc13cud130,2011,74,F,,0,0,11,11
14050,uad6dub9bduc554uc13cud130,2014,65,M,Y,3,14,2,12
14050,uad6dub9bduc554uc13cud130,2012,77,M,N,2,6,2,5
14050,uad6dub9bduc554uc13cud130,2012,63,F,N,6,6,6,6
14050,uad6dub9bduc554uc13cud130,2011,67,F,,0,1,7,8
14050,uad6dub9bduc554uc13cud130,2015,72,M,Y,2,20,2,19
14050,uad6dub9bduc554uc13cud130,2011,32,F,,0,0,1,1
14050,uad6dub9bduc554uc13cud130,2011,56,M,,0,0,9,9
14050,uad6dub9bduc554uc13cud130,2017,53,M,N,7,8,6,6
14050,uad6dub9bduc554uc13cud130,2011,41,M,,0,1,3,4
14050,uad6dub9bduc554uc13cud130,2016,63,M,Y,1,15,1,13
14050,uad6dub9bduc554uc13cud130,2008,41,M,,0,0,1,1
14050,uad6dub9bduc554uc13cud130,2012,60,M,N,2,11,2,10
14050,uad6dub9bduc554uc13cud130,2011,77,M,,0,0,7,7
14050,uad6dub9bduc554uc13cud130,2008,60,F,,0,0,5,5
14050,uad6dub9bduc554uc13cud130,2014,49,F,N,3,3,3,3
14050,uad6dub9bduc554uc13cud130,2014,53,M,N,3,3,3,3
14050,uad6dub9bduc554uc13cud130,2011,70,F,,0,0,3,3
14050,uad6dub9bduc554uc13cud130,2013,68,M,Y,6,18,4,15
14050,uad6dub9bduc554uc13cud130,2016,63,F,N,4,4,4,4
14050,uad6dub9bduc554uc13cud130,2012,61,F,Y,1,5,1,5
14050,uad6dub9bduc554uc13cud130,2010,67,F,,0,0,6,6
14050,uad6dub9bduc554uc13cud130,2016,67,M,Y,1,15,1,13
14050,uad6dub9bduc554uc13cud130,2018,58,F,N,6,6,6,6
14050,uad6dub9bduc554uc13cud130,2014,40,M,N,2,2,1,1
14050,uad6dub9bduc554uc13cud130,2014,44,F,N,1,1,1,1
14050,uad6dub9bduc554uc13cud130,2017,48,M,N,1,1,1,1
14050,uad6dub9bduc554uc13cud130,2017,67,M,Y,1,19,1,13
14050,uad6dub9bduc554uc13cud130,2016,61,M,Y,1,11,1,9
14050,uad6dub9bduc554uc13cud130,2012,79,M,N,1,8,1,5
14050,uad6dub9bduc554uc13cud130,2014,48,M,N,3,3,2,2
14050,uad6dub9bduc554uc13cud130,2008,45,M,,0,0,1,1
14050,uad6dub9bduc554uc13cud130,2017,44,M,N,2,2,1,1
14050,uad6dub9bduc554uc13cud130,2010,57,M,,0,0,12,12
14050,uad6dub9bduc554uc13cud130,2011,67,M,,0,1,11,12
14050,uad6dub9bduc554uc13cud130,2013,56,M,N,8,10,8,10
14050,uad6dub9bduc554uc13cud130,2016,50,F,N,3,3,3,3
14050,uad6dub9bduc554uc13cud130,2010,55,F,,0,0,6,6
14050,uad6dub9bduc554uc13cud130,2008,64,M,,0,0,15,15
14050,uad6dub9bduc554uc13cud130,2017,68,M,N,18,19,14,15
14050,uad6dub9bduc554uc13cud130,2010,59,M,,0,0,6,6
14050,uad6dub9bduc554uc13cud130,2008,59,M,,0,0,8,8
14050,uad6dub9bduc554uc13cud130,2009,61,M,,0,0,11,11
14050,uad6dub9bduc554uc13cud130,2017,74,M,N,18,21,16,18
14050,uad6dub9bduc554uc13cud130,2013,55,F,N,3,3,3,3
14050,uad6dub9bduc554uc13cud130,2015,78,M,N,13,13,10,10
14050,uad6dub9bduc554uc13cud130,2018,71,F,Y,1,11,1,9
14050,uad6dub9bduc554uc13cud130,2012,61,M,N,5,15,4,13
14050,uad6dub9bduc554uc13cud130,2017,66,F,N,13,15,10,11
14050,uad6dub9bduc554uc13cud130,2014,50,F,N,4,4,4,4
14050,uad6dub9bduc554uc13cud130,2012,60,M,Y,9,11,8,10
14050,uad6dub9bduc554uc13cud130,2011,78,F,,0,0,4,4
14050,uad6dub9bduc554uc13cud130,2008,68,F,,0,0,1,1
14050,uad6dub9bduc554uc13cud130,2009,72,F,,0,0,2,2
14050,uad6dub9bduc554uc13cud130,2012,87,F,N,1,1,1,1
14050,uad6dub9bduc554uc13cud130,2008,42,M,,0,0,2,2
14050,uad6dub9bduc554uc13cud130,2009,49,M,,0,0,5,5
14050,uad6dub9bduc554uc13cud130,2016,38,F,N,1,1,1,1
14050,uad6dub9bduc554uc13cud130,2013,45,M,N,3,3,3,3
14050,uad6dub9bduc554uc13cud130,2018,75,M,Y,4,13,3,10
14050,uad6dub9bduc554uc13cud130,2018,51,M,N,6,6,4,4
14050,uad6dub9bduc554uc13cud130,2015,60,F,N,4,4,4,4
14050,uad6dub9bduc554uc13cud130,2013,71,M,Y,7,16,5,12
14050,uad6dub9bduc554uc13cud130,2012,54,F,N,10,10,10,10
14050,uad6dub9bduc554uc13cud130,2014,32,F,N,1,1,1,1
14050,uad6dub9bduc554uc13cud130,2016,80,M,Y,1,5,1,5
14050,uad6dub9bduc554uc13cud130,2008,35,F,,0,0,1,1
14050,uad6dub9bduc554uc13cud130,2018,60,M,N,14,15,12,12
14050,uad6dub9bduc554uc13cud130,2018,61,M,N,5,9,4,7
14050,uad6dub9bduc554uc13cud130,2018,47,M,N,2,2,1,1
14050,uad6dub9bduc554uc13cud130,2016,44,F,N,2,2,1,1
14050,uad6dub9bduc554uc13cud130,2017,81,F,N,1,1,1,1
14050,uad6dub9bduc554uc13cud130,2013,58,M,Y,3,17,2,14
14050,uad6dub9bduc554uc13cud130,2009,82,F,,0,0,1,1
14050,uad6dub9bduc554uc13cud130,2013,75,M,Y,1,12,1,11
14050,uad6dub9bduc554uc13cud130,2010,70,M,,0,0,12,12
14050,uad6dub9bduc554uc13cud130,2010,68,M,,0,0,23,23
14050,uad6dub9bduc554uc13cud130,2018,58,M,N,15,17,11,12
14050,uad6dub9bduc554uc13cud130,2015,58,F,N,8,8,6,6
14050,uad6dub9bduc554uc13cud130,2018,70,F,N,6,6,5,5
14050,uad6dub9bduc554uc13cud130,2014,53,F,N,4,4,4,4
14050,uad6dub9bduc554uc13cud130,2017,78,M,N,14,16,10,12
14050,uad6dub9bduc554uc13cud130,2009,65,M,,0,0,14,14
14050,uad6dub9bduc554uc13cud130,2016,63,M,N,14,15,12,13
14050,uad6dub9bduc554uc13cud130,2016,64,M,Y,2,20,2,15
14050,uad6dub9bduc554uc13cud130,2012,52,F,N,2,2,2,2
14050,uad6dub9bduc554uc13cud130,2011,57,F,,0,0,5,5
14050,uad6dub9bduc554uc13cud130,2013,57,M,Y,3,10,2,8
14050,uad6dub9bduc554uc13cud130,2015,80,M,N,10,12,8,9
14050,uad6dub9bduc554uc13cud130,2010,34,M,,0,0,1,1
14050,uad6dub9bduc554uc13cud130,2013,78,M,Y,5,10,3,8
14050,uad6dub9bduc554uc13cud130,2015,62,M,N,13,14,10,11
14050,uad6dub9bduc554uc13cud130,2017,66,M,N,20,23,14,15
14050,uad6dub9bduc554uc13cud130,2018,78,F,N,4,4,3,3
14050,uad6dub9bduc554uc13cud130,2013,72,F,N,6,6,6,6
14050,uad6dub9bduc554uc13cud130,2008,77,F,,0,0,3,3
14050,uad6dub9bduc554uc13cud130,2015,64,M,N,10,10,8,8
14050,uad6dub9bduc554uc13cud130,2012,51,M,Y,4,4,3,3
14050,uad6dub9bduc554uc13cud130,2009,73,F,,0,0,1,1
14050,uad6dub9bduc554uc13cud130,2013,75,F,N,4,4,4,4
14050,uad6dub9bduc554uc13cud130,2011,44,F,,0,0,2,2
14050,uad6dub9bduc554uc13cud130,2018,52,M,N,4,5,4,5
14050,uad6dub9bduc554uc13cud130,2015,48,F,N,4,4,2,2
14050,uad6dub9bduc554uc13cud130,2015,66,M,Y,3,25,2,21
14050,uad6dub9bduc554uc13cud130,2017,62,F,N,14,14,9,9
14050,uad6dub9bduc554uc13cud130,2018,75,M,N,9,13,7,10
14050,uad6dub9bduc554uc13cud130,2012,53,F,Y,2,7,2,7
14050,uad6dub9bduc554uc13cud130,2010,64,F,,0,0,2,2
14050,uad6dub9bduc554uc13cud130,2014,77,M,N,7,8,6,7
14050,uad6dub9bduc554uc13cud130,2012,69,M,N,9,20,8,19
14050,uad6dub9bduc554uc13cud130,2008,47,M,,0,0,2,2
14050,uad6dub9bduc554uc13cud130,2015,93,F,N,1,1,1,1
14050,uad6dub9bduc554uc13cud130,2015,62,F,N,8,8,4,4
14050,uad6dub9bduc554uc13cud130,2011,84,M,,0,0,1,1
14050,uad6dub9bduc554uc13cud130,2013,71,F,Y,1,8,1,8
14050,uad6dub9bduc554uc13cud130,2015,48,M,Y,1,4,1,4
14050,uad6dub9bduc554uc13cud130,2016,60,M,Y,1,15,1,13
14050,uad6dub9bduc554uc13cud130,2009,80,M,,0,0,1,1
14050,uad6dub9bduc554uc13cud130,2011,73,F,Y,1,1,1,7
14050,uad6dub9bduc554uc13cud130,2012,70,F,,0,7,1,7
14050,uad6dub9bduc554uc13cud130,2014,65,M,N,11,14,11,12
14050,uad6dub9bduc554uc13cud130,2008,71,M,,0,0,17,17
14050,uad6dub9bduc554uc13cud130,2012,76,M,Y,4,5,4,5
14050,uad6dub9bduc554uc13cud130,2018,67,M,N,19,20,14,15
14050,uad6dub9bduc554uc13cud130,2009,54,M,,0,0,12,12
14050,uad6dub9bduc554uc13cud130,2014,63,M,N,4,4,4,4
14050,uad6dub9bduc554uc13cud130,2015,48,M,N,3,4,3,4
14050,uad6dub9bduc554uc13cud130,2015,67,F,N,4,4,4,4
14050,uad6dub9bduc554uc13cud130,2014,61,F,N,8,8,6,6
14050,uad6dub9bduc554uc13cud130,2016,69,M,N,17,17,13,13
14050,uad6dub9bduc554uc13cud130,2009,58,M,,0,0,8,8
14050,uad6dub9bduc554uc13cud130,2009,52,F,,0,0,2,2
14050,uad6dub9bduc554uc13cud130,2011,79,M,,0,0,7,7
14050,uad6dub9bduc554uc13cud130,2013,65,M,N,12,16,12,15
14050,uad6dub9bduc554uc13cud130,2014,64,F,N,8,8,7,7
14050,uad6dub9bduc554uc13cud130,2010,66,M,,0,0,9,9
14050,uad6dub9bduc554uc13cud130,2008,61,F,,0,0,5,5
14050,uad6dub9bduc554uc13cud130,2016,55,M,N,11,11,8,8
14050,uad6dub9bduc554uc13cud130,2013,66,M,N,13,16,11,14
14050,uad6dub9bduc554uc13cud130,2018,59,F,N,13,13,10,10
14050,uad6dub9bduc554uc13cud130,2008,69,M,,0,0,13,13
14050,uad6dub9bduc554uc13cud130,2016,83,M,N,3,3,2,2
14050,uad6dub9bduc554uc13cud130,2018,71,M,Y,7,31,6,23
14050,uad6dub9bduc554uc13cud130,2014,73,F,N,12,12,10,10
14050,uad6dub9bduc554uc13cud130,2010,61,F,,0,0,2,2
14050,uad6dub9bduc554uc13cud130,2009,46,M,,0,0,4,4
14050,uad6dub9bduc554uc13cud130,2010,66,F,,0,0,5,5
14050,uad6dub9bduc554uc13cud130,2018,76,M,Y,2,27,1,19
14050,uad6dub9bduc554uc13cud130,2009,63,F,,0,0,2,2
14050,uad6dub9bduc554uc13cud130,2010,68,F,,0,0,5,5
14050,uad6dub9bduc554uc13cud130,2015,61,F,Y,1,6,1,6
14050,uad6dub9bduc554uc13cud130,2018,68,F,N,8,8,6,6
14050,uad6dub9bduc554uc13cud130,2008,67,F,,0,0,2,2
14050,uad6dub9bduc554uc13cud130,2013,69,F,N,9,10,6,7
14050,uad6dub9bduc554uc13cud130,2017,45,M,Y,2,4,1,2
14050,uad6dub9bduc554uc13cud130,2012,72,F,N,3,3,3,3
14050,uad6dub9bduc554uc13cud130,2008,51,M,,0,0,3,3
14050,uad6dub9bduc554uc13cud130,2017,78,M,Y,2,16,2,12
14050,uad6dub9bduc554uc13cud130,2014,56,F,Y,1,6,1,5
14050,uad6dub9bduc554uc13cud130,2016,85,M,N,3,3,2,2
14050,uad6dub9bduc554uc13cud130,2018,61,F,N,5,5,5,5
14050,uad6dub9bduc554uc13cud130,2012,37,F,,0,0,1,1
14050,uad6dub9bduc554uc13cud130,2015,41,M,N,1,1,1,1
14050,uad6dub9bduc554uc13cud130,2014,43,M,N,2,2,2,2
14050,uad6dub9bduc554uc13cud130,2011,55,F,N,1,1,1,9
14050,uad6dub9bduc554uc13cud130,2018,50,M,N,3,3,2,2
14050,uad6dub9bduc554uc13cud130,2015,74,M,N,16,19,16,18
14050,uad6dub9bduc554uc13cud130,2017,76,M,N,14,15,10,11
14050,uad6dub9bduc554uc13cud130,2010,65,M,,0,0,8,8
14050,uad6dub9bduc554uc13cud130,2016,64,M,N,18,20,14,15
14050,uad6dub9bduc554uc13cud130,2018,72,M,N,22,25,16,19
14050,uad6dub9bduc554uc13cud130,2011,71,F,,0,0,5,5
14050,uad6dub9bduc554uc13cud130,2012,68,M,Y,11,11,10,10
14050,uad6dub9bduc554uc13cud130,2008,83,M,,0,0,2,2
14050,uad6dub9bduc554uc13cud130,2010,57,F,,0,0,4,4
14050,uad6dub9bduc554uc13cud130,2015,52,F,N,3,3,3,3
14050,uad6dub9bduc554uc13cud130,2015,45,M,N,4,4,3,3
14050,uad6dub9bduc554uc13cud130,2015,76,F,N,8,8,7,7
14050,uad6dub9bduc554uc13cud130,2015,75,M,Y,2,13,2,11
14050,uad6dub9bduc554uc13cud130,2011,46,M,,0,0,5,5
14050,uad6dub9bduc554uc13cud130,2015,53,M,N,10,10,9,9
14050,uad6dub9bduc554uc13cud130,2016,62,M,N,11,11,11,11
14050,uad6dub9bduc554uc13cud130,2017,75,M,N,17,19,15,16
14050,uad6dub9bduc554uc13cud130,2015,47,F,N,9,9,7,7
14050,uad6dub9bduc554uc13cud130,2013,67,M,Y,2,9,1,8
14050,uad6dub9bduc554uc13cud130,2015,87,F,N,2,2,2,2
14050,uad6dub9bduc554uc13cud130,2010,62,F,,0,0,6,6
14050,uad6dub9bduc554uc13cud130,2015,68,M,N,21,25,17,20
14050,uad6dub9bduc554uc13cud130,2012,56,M,Y,9,9,9,9
14050,uad6dub9bduc554uc13cud130,2011,83,M,,0,0,1,1
14050,uad6dub9bduc554uc13cud130,2014,66,M,N,11,11,11,11
14050,uad6dub9bduc554uc13cud130,2009,76,M,,0,0,9,9
14050,uad6dub9bduc554uc13cud130,2015,74,F,N,6,6,6,6
